,val_loss,val_acc,loss,acc
0,4.762556076049805,0.612500011920929,0.726667865816792,0.6279361248016357
1,3.583238363265991,0.453125,0.6250805571147949,0.6580018997192383
2,5.747476100921631,0.4248366057872772,0.5768230982869164,0.7181333899497986
3,3.807828187942505,0.48750001192092896,0.5221727022622918,0.7463200688362122
4,3.8658385276794434,0.4542483687400818,0.4852974806015999,0.7724419236183167
5,0.5423200130462646,0.778124988079071,0.4840558454081664,0.7651112079620361
6,4.2959089279174805,0.516339898109436,0.44288356571857584,0.7904791831970215
7,2.6918656826019287,0.44999998807907104,0.4516719808184238,0.7973692417144775
8,2.0312976837158203,0.48366013169288635,0.42070350111728183,0.8101066946983337
9,0.9203801155090332,0.6000000238418579,0.4008611512929201,0.8174999952316284
10,0.9438864588737488,0.6699346303939819,0.3909190570221184,0.8229755163192749
11,1.9709352254867554,0.4749999940395355,0.37475881829857827,0.8271874785423279
12,0.30192893743515015,0.796875,0.3591095108728288,0.8389830589294434
13,1.0866682529449463,0.7222222089767456,0.3556443384970724,0.8402385711669922
14,1.716987133026123,0.484375,0.3542861887141526,0.8462260961532593
15,1.1767264604568481,0.529411792755127,0.3580450766533613,0.8396875262260437
16,1.036957025527954,0.6343749761581421,0.33716566117020874,0.8534212112426758
17,2.8763906955718994,0.5228758454322815,0.3360467031808098,0.8543689250946045
18,0.08020813763141632,0.7437499761581421,0.32013901033037107,0.8640776872634888
19,1.7336432933807373,0.6143791079521179,0.3162508846411987,0.8662699460983276
20,0.3281511664390564,0.7875000238418579,0.32264858232726507,0.8675227165222168
21,0.0006703268154524267,0.6699346303939819,0.30191406074676846,0.8709677457809448
22,0.8016608953475952,0.8062499761581421,0.30816463974105135,0.8753923177719116
23,0.2808091938495636,0.78125,0.2881237530349901,0.8831819891929626
24,0.28156670928001404,0.7777777910232544,0.3042590717536844,0.8766050934791565
25,0.9653225541114807,0.574999988079071,0.29104067785143295,0.8813028335571289
26,1.0410324335098267,0.8464052081108093,0.30427665531056597,0.8722204566001892
27,0.8095279335975647,0.784375011920929,0.27606527914718665,0.8834951519966125
28,1.7768783569335938,0.7352941036224365,0.2885753273571054,0.8826114535331726
29,0.39312058687210083,0.815625011920929,0.26378658739631167,0.8913247585296631
30,1.0837242603302002,0.6143791079521179,0.28488276735055496,0.8759787082672119
31,0.299968957901001,0.737500011920929,0.26401242834066396,0.8966489434242249
32,0.036601532250642776,0.7287581562995911,0.24960006144405233,0.901129961013794
33,0.17737244069576263,0.7906249761581421,0.2712726573087275,0.8899999856948853
34,0.11444716900587082,0.768750011920929,0.27118870339076323,0.8910859823226929
35,0.6516152620315552,0.8039215803146362,0.25021645121540054,0.9004071354866028
36,0.5486208200454712,0.824999988079071,0.2556653768850874,0.8997807502746582
37,0.37378743290901184,0.8692810535430908,0.2564560241910906,0.8972752690315247
38,0.9063049554824829,0.6468750238418579,0.23637548240232423,0.9047917127609253
39,0.48201704025268555,0.7973856329917908,0.2576641377482786,0.8953961730003357
40,1.4665465354919434,0.699999988079071,0.2466521250428804,0.9041653871536255
41,0.42009833455085754,0.7718750238418579,0.2430197469239096,0.9022862315177917
42,0.5355745553970337,0.8039215803146362,0.2514242382728298,0.8979912400245667
43,0.36196860671043396,0.796875,0.22998318146661068,0.9076104164123535
44,1.2908780574798584,0.7058823704719543,0.23506030726873348,0.90510493516922
45,0.7592175602912903,0.8125,0.2513800766488209,0.9000939726829529
46,0.8008856177330017,0.7614378929138184,0.21464776573250594,0.9220169186592102
47,0.35029035806655884,0.796875,0.2220637145234319,0.9145004749298096
48,0.7042701244354248,0.7091503143310547,0.22652625222537273,0.9098026752471924
49,0.6777839660644531,0.7718750238418579,0.21999894317335403,0.9158819913864136
50,0.7458605170249939,0.7777777910232544,0.20866983381327214,0.9213905334472656
51,0.3178940713405609,0.7593749761581421,0.20816529868651884,0.917319118976593
52,0.5386094450950623,0.809374988079071,0.19733666003945102,0.9242092370986938
53,1.132815957069397,0.7679738402366638,0.2127911098093737,0.9213905334472656
54,0.3171519637107849,0.875,0.19894392626004798,0.9295333623886108
55,2.348735809326172,0.49673202633857727,0.19948645471369178,0.9254619479179382
56,0.4834769666194916,0.8031250238418579,0.20252182203937236,0.9180790781974792
57,0.3129141926765442,0.8398692607879639,0.1985780025887482,0.9298465251922607
58,0.717877984046936,0.7749999761581421,0.18669875875241398,0.9279674291610718
59,0.4458446502685547,0.8169934749603271,0.1995747625883791,0.9298465251922607
60,0.21788911521434784,0.796875,0.18586930223311,0.9304729104042053
61,4.560253143310547,0.7908496856689453,0.19508226751364482,0.9221594333648682
62,0.785594642162323,0.8031250238418579,0.18661348135909064,0.9318749904632568
63,0.3873771131038666,0.8218749761581421,0.2001720215208543,0.9240427017211914
64,1.191706895828247,0.8790849447250366,0.17322118776814527,0.932665228843689
65,1.1524611711502075,0.793749988079071,0.17565990553213529,0.9365975856781006
66,1.6239254474639893,0.826797366142273,0.17221591891720892,0.9346874952316284
67,1.1513656377792358,0.8031250238418579,0.17318986051981627,0.9351707100868225
68,0.47780880331993103,0.7679738402366638,0.17321438021310098,0.9375392198562622
69,1.2923150062561035,0.778124988079071,0.1695567559342361,0.9310992956161499
70,1.6407252550125122,0.7549019455909729,0.16147838226197805,0.9386157393455505
71,0.06276091933250427,0.8031250238418579,0.16194197763839074,0.9383025169372559
72,0.022502746433019638,0.8366013169288635,0.16345147103435226,0.937676191329956
73,2.7685115337371826,0.7875000238418579,0.15084447364725653,0.9406779408454895
74,1.312781572341919,0.7875000238418579,0.15958198750519356,0.9392420649528503
75,0.7155563831329346,0.7810457348823547,0.1607132207659431,0.9408079981803894
76,2.316748857498169,0.8343750238418579,0.14430427391897577,0.9489508271217346
77,1.098996877670288,0.7516340017318726,0.16394955684240434,0.9408079981803894
78,1.9337654113769531,0.7406250238418579,0.15692116518473126,0.9426871538162231
79,0.33587878942489624,0.8398692607879639,0.15168675491837721,0.9431889653205872
80,1.753692388534546,0.815625011920929,0.1395272718858577,0.94832444190979
81,1.3741710186004639,0.8500000238418579,0.1473515132285195,0.9511431455612183
82,0.7596727013587952,0.8071895241737366,0.14257802650060608,0.9502035975456238
83,1.9964017868041992,0.84375,0.1445065976885818,0.9447582960128784
84,0.7365354299545288,0.813725471496582,0.13733457735772608,0.9502035975456238
85,2.0268990993499756,0.768750011920929,0.1453576302112101,0.9464453458786011
86,0.23825708031654358,0.8464052081108093,0.1350995561407253,0.9492639899253845
87,1.0584033727645874,0.846875011920929,0.13948149741369142,0.9514563083648682
88,1.8799099922180176,0.7647058963775635,0.13155878490000972,0.9505167603492737
89,1.362533450126648,0.7749999761581421,0.1416556268386167,0.9492639899253845
90,0.12695612013339996,0.8692810535430908,0.12062874141766597,0.9604519605636597
91,0.8428318500518799,0.8687499761581421,0.11901673550533484,0.9621046185493469
92,3.875939130783081,0.796875,0.11399078274083303,0.9564672708511353
93,0.699299693107605,0.8104575276374817,0.1223356895003791,0.9530222415924072
94,0.584962010383606,0.796875,0.12467343369679994,0.9538606405258179
95,1.1607367992401123,0.8104575276374817,0.11281984557446777,0.9596874713897705
96,0.6877408623695374,0.8374999761581421,0.12566994434153592,0.9598242044448853
97,1.693882942199707,0.7908496856689453,0.11542971054633984,0.9545881748199463
98,0.7569416165351868,0.8500000238418579,0.10658203425848985,0.9605386853218079
99,0.33989402651786804,0.8529411554336548,0.13309737634773616,0.9549013376235962
100,2.625352382659912,0.809374988079071,0.11247378682109244,0.967115581035614
101,-0.0,0.8300653696060181,0.10912017223451169,0.9605386853218079
102,3.0866990089416504,0.7749999761581421,0.10688256318577397,0.9639837145805359
103,0.6594411134719849,0.793749988079071,0.10228576120433479,0.9601380825042725
104,0.43161943554878235,0.8235294222831726,0.10049318831078265,0.9658628106117249
105,4.4327497482299805,0.8062499761581421,0.1165417209042532,0.9595103859901428
106,1.6820024251937866,0.8562091588973999,0.1005441558953769,0.9683682918548584
107,0.23216448724269867,0.8187500238418579,0.09113994542609362,0.9693078398704529
108,0.6010686755180359,0.843137264251709,0.08886714810823437,0.9664891958236694
109,0.7825988531112671,0.856249988079071,0.09693309651804156,0.9674999713897705
110,0.9871671199798584,0.7254902124404907,0.09277767658884634,0.9686126708984375
111,1.588573932647705,0.859375,0.09717668644388627,0.9670433402061462
112,-0.0,0.8333333134651184,0.08939465516845303,0.9703124761581421
113,0.020298561081290245,0.84375,0.0876498550690497,0.9723791480064392
114,0.48174023628234863,0.7906249761581421,0.10110801910901908,0.9699342250823975
115,1.1924819946289062,0.8758170008659363,0.08359745636335106,0.9715001583099365
116,3.844773292541504,0.7718750238418579,0.07980851484844259,0.9733792543411255
117,2.687791585922241,0.7352941036224365,0.08746839205335127,0.9686815142631531
118,2.404417037963867,0.7562500238418579,0.09333277656730536,0.9701820611953735
119,1.125473976135254,0.8856208920478821,0.0943662475836227,0.9696210622787476
120,1.7125996351242065,0.8125,0.09240525985602553,0.9733792543411255
121,1.8283576965332031,0.8169934749603271,0.06934966014901477,0.9765625
122,0.2942337393760681,0.828125,0.07889587469967121,0.9739485383033752
123,4.619639873504639,0.8006535768508911,0.08807341101721435,0.9742624163627625
124,3.2259161472320557,0.768750011920929,0.09045727121548225,0.9775000214576721
125,0.28931137919425964,0.878125011920929,0.08135336937145479,0.973634660243988
126,1.80230712890625,0.826797366142273,0.0777742828342626,0.9752583503723145
127,0.007868913002312183,0.846875011920929,0.07310921797815328,0.9780770540237427
128,2.8258297443389893,0.7908496856689453,0.08160124035689305,0.9740056395530701
129,3.4889440536499023,0.815625011920929,0.08805209131635772,0.9774506688117981
130,2.972203254699707,0.7745097875595093,0.07170887713546005,0.9796429872512817
131,0.10208524018526077,0.8218749761581421,0.08863280577609219,0.9715001583099365
132,0.6590190529823303,0.8888888955116272,0.06508062216067395,0.9808537364006042
133,1.9581735134124756,0.78125,0.1050984994884224,0.97431880235672
134,7.689546585083008,0.7843137383460999,0.06686576130766066,0.9780770540237427
135,1.3330224752426147,0.815625011920929,0.08482682380233564,0.975884735584259
136,0.18606826663017273,0.8500000238418579,0.06967196106766786,0.9774011373519897
